"S.No","Plot No","Accession","Replication","Population","trait","value","timestamp","person","location","number","device_name"
"524","250656","PI 595744","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250656_LeafPhotoA_2025-10-03%2010_18_46.816-05_00.jpg","2025-10-03 10:18:48.207-05:00"," ","","2","SM-A166U1"
"524","250656","PI 595744","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250656_LeafPhotoA_2025-10-03%2010_19_01.632-05_00.jpg","2025-10-03 10:19:03.169-05:00"," ","","3","SM-A166U1"
"702","250657","PI 656108","Rep 2","SAP","LeafPhotoNotesA","no plants","2025-10-03 10:19:55.927-05:00"," ","","1","SM-A166U1"
"690","250658","PI 656095","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250658_LeafPhotoA_2025-10-03%2010_20_23.012-05_00.jpg","2025-10-03 10:20:24.709-05:00"," ","","1","SM-A166U1"
"690","250658","PI 656095","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250658_LeafPhotoA_2025-10-03%2010_20_39.242-05_00.jpg","2025-10-03 10:20:40.918-05:00"," ","","2","SM-A166U1"
"690","250658","PI 656095","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250658_LeafPhotoA_2025-10-03%2010_20_53.875-05_00.jpg","2025-10-03 10:20:55.414-05:00"," ","","3","SM-A166U1"
"478","250659","PI 576385","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250659_LeafPhotoA_2025-10-03%2010_21_18.396-05_00.jpg","2025-10-03 10:21:20.071-05:00"," ","","1","SM-A166U1"
"478","250659","PI 576385","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250659_LeafPhotoA_2025-10-03%2010_21_34.972-05_00.jpg","2025-10-03 10:21:36.584-05:00"," ","","2","SM-A166U1"
"478","250659","PI 576385","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250659_LeafPhotoA_2025-10-03%2010_21_52.934-05_00.jpg","2025-10-03 10:21:54.500-05:00"," ","","3","SM-A166U1"
"330","250660","PI 534157","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250660_LeafPhotoA_2025-10-03%2010_22_18.255-05_00.jpg","2025-10-03 10:22:20.006-05:00"," ","","1","SM-A166U1"
"330","250660","PI 534157","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250660_LeafPhotoA_2025-10-03%2010_22_34.927-05_00.jpg","2025-10-03 10:22:36.397-05:00"," ","","2","SM-A166U1"
"330","250660","PI 534157","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250660_LeafPhotoA_2025-10-03%2010_22_58.195-05_00.jpg","2025-10-03 10:22:59.899-05:00"," ","","3","SM-A166U1"
"692","250661","PI 656097","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250661_LeafPhotoA_2025-10-03%2010_23_18.992-05_00.jpg","2025-10-03 10:23:20.571-05:00"," ","","1","SM-A166U1"
"692","250661","PI 656097","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250661_LeafPhotoA_2025-10-03%2010_23_31.918-05_00.jpg","2025-10-03 10:23:33.576-05:00"," ","","2","SM-A166U1"
"692","250661","PI 656097","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250661_LeafPhotoA_2025-10-03%2010_23_48.020-05_00.jpg","2025-10-03 10:23:49.692-05:00"," ","","3","SM-A166U1"
"342","250662","PI 542406","Rep 2","SAP","LeafPhotoNotesA","no plants","2025-10-03 10:24:11.510-05:00"," ","","1","SM-A166U1"
"536","250663","PI 597961","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250663_LeafPhotoA_2025-10-03%2010_24_40.697-05_00.jpg","2025-10-03 10:24:42.649-05:00"," ","","1","SM-A166U1"
"536","250663","PI 597961","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250663_LeafPhotoA_2025-10-03%2010_24_57.693-05_00.jpg","2025-10-03 10:24:59.239-05:00"," ","","2","SM-A166U1"
"536","250663","PI 597961","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250663_LeafPhotoA_2025-10-03%2010_25_13.977-05_00.jpg","2025-10-03 10:25:15.690-05:00"," ","","3","SM-A166U1"
"331","250664","PI 534163","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250664_LeafPhotoA_2025-10-03%2010_25_35.176-05_00.jpg","2025-10-03 10:25:36.745-05:00"," ","","1","SM-A166U1"
"331","250664","PI 534163","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250664_LeafPhotoA_2025-10-03%2010_25_50.806-05_00.jpg","2025-10-03 10:25:52.490-05:00"," ","","2","SM-A166U1"
"331","250664","PI 534163","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250664_LeafPhotoA_2025-10-03%2010_26_04.698-05_00.jpg","2025-10-03 10:26:06.255-05:00"," ","","3","SM-A166U1"
"699","250665","PI 656105","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250665_LeafPhotoA_2025-10-03%2010_26_29.536-05_00.jpg","2025-10-03 10:26:31.170-05:00"," ","","1","SM-A166U1"
"699","250665","PI 656105","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250665_LeafPhotoA_2025-10-03%2010_26_44.166-05_00.jpg","2025-10-03 10:26:45.765-05:00"," ","","2","SM-A166U1"
"699","250665","PI 656105","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250665_LeafPhotoA_2025-10-03%2010_26_57.904-05_00.jpg","2025-10-03 10:26:59.713-05:00"," ","","3","SM-A166U1"
"713","250666","PI 656121","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250666_LeafPhotoA_2025-10-03%2010_27_20.087-05_00.jpg","2025-10-03 10:27:21.792-05:00"," ","","1","SM-A166U1"
"713","250666","PI 656121","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250666_LeafPhotoA_2025-10-03%2010_27_35.248-05_00.jpg","2025-10-03 10:27:36.775-05:00"," ","","2","SM-A166U1"
"713","250666","PI 656121","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250666_LeafPhotoA_2025-10-03%2010_27_48.786-05_00.jpg","2025-10-03 10:27:50.309-05:00"," ","","3","SM-A166U1"
"461","250667","PI 576130","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250667_LeafPhotoA_2025-10-03%2010_28_04.611-05_00.jpg","2025-10-03 10:28:06.309-05:00"," ","","1","SM-A166U1"
"461","250667","PI 576130","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250667_LeafPhotoA_2025-10-03%2010_28_26.624-05_00.jpg","2025-10-03 10:28:28.176-05:00"," ","","2","SM-A166U1"
"461","250667","PI 576130","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250667_LeafPhotoA_2025-10-03%2010_28_44.014-05_00.jpg","2025-10-03 10:28:45.676-05:00"," ","","3","SM-A166U1"
"612","250668","PI 655991","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250668_LeafPhotoA_2025-10-03%2010_44_14.943-05_00.jpg","2025-10-03 10:44:16.738-05:00"," ","","1","SM-A166U1"
"612","250668","PI 655991","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250668_LeafPhotoA_2025-10-03%2010_44_26.617-05_00.jpg","2025-10-03 10:44:28.352-05:00"," ","","2","SM-A166U1"
"612","250668","PI 655991","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250668_LeafPhotoA_2025-10-03%2010_44_39.215-05_00.jpg","2025-10-03 10:44:40.983-05:00"," ","","3","SM-A166U1"
"224","250669","PI 533792","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250669_LeafPhotoA_2025-10-03%2010_43_22.120-05_00.jpg","2025-10-03 10:43:23.834-05:00"," ","","1","SM-A166U1"
"224","250669","PI 533792","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250669_LeafPhotoA_2025-10-03%2010_43_39.650-05_00.jpg","2025-10-03 10:43:41.213-05:00"," ","","2","SM-A166U1"
"224","250669","PI 533792","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250669_LeafPhotoA_2025-10-03%2010_43_53.624-05_00.jpg","2025-10-03 10:43:55.189-05:00"," ","","3","SM-A166U1"
"285","250670","PI 533985","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250670_LeafPhotoA_2025-10-03%2010_42_04.310-05_00.jpg","2025-10-03 10:42:06.148-05:00"," ","","1","SM-A166U1"
"285","250670","PI 533985","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250670_LeafPhotoA_2025-10-03%2010_42_21.020-05_00.jpg","2025-10-03 10:42:22.764-05:00"," ","","2","SM-A166U1"
"285","250670","PI 533985","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250670_LeafPhotoA_2025-10-03%2010_42_44.170-05_00.jpg","2025-10-03 10:42:45.912-05:00"," ","","3","SM-A166U1"
"217","250671","PI 533760","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250671_LeafPhotoA_2025-10-03%2010_40_49.286-05_00.jpg","2025-10-03 10:40:50.931-05:00"," ","","1","SM-A166U1"
"217","250671","PI 533760","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250671_LeafPhotoA_2025-10-03%2010_41_17.680-05_00.jpg","2025-10-03 10:41:19.306-05:00"," ","","2","SM-A166U1"
"217","250671","PI 533760","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250671_LeafPhotoA_2025-10-03%2010_41_30.846-05_00.jpg","2025-10-03 10:41:32.488-05:00"," ","","3","SM-A166U1"
"266","250672","PI 533939","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250672_LeafPhotoA_2025-10-03%2010_39_53.840-05_00.jpg","2025-10-03 10:39:55.517-05:00"," ","","1","SM-A166U1"
"266","250672","PI 533939","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250672_LeafPhotoA_2025-10-03%2010_40_06.875-05_00.jpg","2025-10-03 10:40:08.424-05:00"," ","","2","SM-A166U1"
"266","250672","PI 533939","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250672_LeafPhotoA_2025-10-03%2010_40_25.996-05_00.jpg","2025-10-03 10:40:27.554-05:00"," ","","3","SM-A166U1"
"311","250673","PI 534112","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250673_LeafPhotoA_2025-10-03%2010_39_06.213-05_00.jpg","2025-10-03 10:39:07.835-05:00"," ","","1","SM-A166U1"
"311","250673","PI 534112","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250673_LeafPhotoA_2025-10-03%2010_39_18.139-05_00.jpg","2025-10-03 10:39:19.902-05:00"," ","","2","SM-A166U1"
"311","250673","PI 534112","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250673_LeafPhotoA_2025-10-03%2010_39_32.627-05_00.jpg","2025-10-03 10:39:34.399-05:00"," ","","3","SM-A166U1"
"5","250674","PI 34911","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250674_LeafPhotoA_2025-10-03%2010_38_05.971-05_00.jpg","2025-10-03 10:38:07.593-05:00"," ","","1","SM-A166U1"
"5","250674","PI 34911","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250674_LeafPhotoA_2025-10-03%2010_38_21.026-05_00.jpg","2025-10-03 10:38:22.738-05:00"," ","","2","SM-A166U1"
"5","250674","PI 34911","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250674_LeafPhotoA_2025-10-03%2010_38_36.217-05_00.jpg","2025-10-03 10:38:37.825-05:00"," ","","3","SM-A166U1"
"261","250675","PI 533921","Rep 2","SAP","LeafPhotoNotesA","no plants","2025-10-03 10:37:43.503-05:00"," ","","1","SM-A166U1"
"655","250676","PI 656043","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250676_LeafPhotoA_2025-10-03%2010_36_25.101-05_00.jpg","2025-10-03 10:36:26.885-05:00"," ","","1","SM-A166U1"
"655","250676","PI 656043","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250676_LeafPhotoA_2025-10-03%2010_36_45.000-05_00.jpg","2025-10-03 10:36:46.498-05:00"," ","","2","SM-A166U1"
"655","250676","PI 656043","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250676_LeafPhotoA_2025-10-03%2010_36_58.660-05_00.jpg","2025-10-03 10:37:00.401-05:00"," ","","3","SM-A166U1"
"697","250677","PI 656103","Rep 2","SAP","LeafPhotoNotesA","dry ","2025-10-03 10:35:49.291-05:00"," ","","1","SM-A166U1"
"629","250678","PI 656010","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250678_LeafPhotoA_2025-10-03%2010_34_37.092-05_00.jpg","2025-10-03 10:34:38.634-05:00"," ","","1","SM-A166U1"
"629","250678","PI 656010","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250678_LeafPhotoA_2025-10-03%2010_34_54.824-05_00.jpg","2025-10-03 10:34:56.393-05:00"," ","","2","SM-A166U1"
"629","250678","PI 656010","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250678_LeafPhotoA_2025-10-03%2010_35_13.955-05_00.jpg","2025-10-03 10:35:15.617-05:00"," ","","3","SM-A166U1"
"283","250679","PI 533979","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250679_LeafPhotoA_2025-10-03%2010_33_40.000-05_00.jpg","2025-10-03 10:33:41.773-05:00"," ","","1","SM-A166U1"
"283","250679","PI 533979","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250679_LeafPhotoA_2025-10-03%2010_33_56.998-05_00.jpg","2025-10-03 10:33:58.588-05:00"," ","","2","SM-A166U1"
"283","250679","PI 533979","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250679_LeafPhotoA_2025-10-03%2010_34_17.080-05_00.jpg","2025-10-03 10:34:18.562-05:00"," ","","3","SM-A166U1"
"605","250680","PI 655983","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250680_LeafPhotoA_2025-10-03%2010_32_28.870-05_00.jpg","2025-10-03 10:32:30.406-05:00"," ","","1","SM-A166U1"
"605","250680","PI 655983","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250680_LeafPhotoA_2025-10-03%2010_32_44.782-05_00.jpg","2025-10-03 10:32:46.395-05:00"," ","","2","SM-A166U1"
"605","250680","PI 655983","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250680_LeafPhotoA_2025-10-03%2010_32_58.401-05_00.jpg","2025-10-03 10:33:00.071-05:00"," ","","3","SM-A166U1"
"352","250681","PI 561073","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250681_LeafPhotoA_2025-10-03%2010_31_44.437-05_00.jpg","2025-10-03 10:31:46.024-05:00"," ","","1","SM-A166U1"
"352","250681","PI 561073","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250681_LeafPhotoA_2025-10-03%2010_31_56.197-05_00.jpg","2025-10-03 10:31:57.918-05:00"," ","","2","SM-A166U1"
"352","250681","PI 561073","Rep 2","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250681_LeafPhotoA_2025-10-03%2010_32_11.088-05_00.jpg","2025-10-03 10:32:12.664-05:00"," ","","3","SM-A166U1"
